CustomerID,Age,Gender,Category,Season,Location,Item Purchased,StoreVisitsPerMonth,TotalSpending,OnlineShopping,MembershipDuration,DiscountUsage,PreferredPaymentMethod,DaysSinceLastPurchase,LoyaltyPoints,AverageBasketSize
3094,29,Female,Clothing,Summer,Pennsylvania,Socks,20,9661,Yes,10,7,Cash,24,33,1
3095,22,Female,Footwear,Summer,Georgia,Sandals,15,1773,Yes,4,10,Mobile Wallet,3,85,9
3096,62,Female,Accessories,Fall,Minnesota,Hat,14,1921,Yes,3,6,Credit Card,23,57,5
3097,69,Female,Clothing,Winter,Kansas,Shirt,5,1508,No,11,8,Mobile Wallet,24,71,8
3098,48,Female,Footwear,Fall,Delaware,Shoes,9,177,Yes,19,9,Cash,18,15,3
3099,66,Female,Clothing,Summer,New Mexico,Pants,9,8684,No,6,5,Debit Card,28,96,7
3100,42,Female,Clothing,Fall,Michigan,Shirt,17,141,No,18,10,Cash,28,89,2
3101,50,Female,Accessories,Winter,Vermont,Hat,5,2229,Yes,6,9,Mobile Wallet,10,57,7
3102,32,Female,Accessories,Summer,Idaho,Jewelry,1,3026,No,22,6,Cash,11,47,6
3103,51,Female,Outerwear,Summer,South Dakota,Jacket,15,2458,No,24,8,Credit Card,3,48,1
3104,27,Female,Clothing,Winter,Illinois,Shirt,14,8629,No,17,8,Cash,18,63,7
3105,43,Female,Clothing,Summer,Georgia,Pants,13,8749,Yes,22,9,Debit Card,7,36,7
3106,48,Female,Clothing,Fall,Oregon,Skirt,18,7864,Yes,19,7,Debit Card,21,64,3
3107,62,Female,Footwear,Winter,Alabama,Sandals,10,4455,Yes,20,8,Cash,23,38,8
3108,65,Female,Clothing,Winter,Hawaii,Blouse,13,9767,No,14,1,Credit Card,15,38,6
3109,50,Female,Clothing,Fall,Oregon,Socks,9,461,Yes,17,3,Debit Card,23,38,3
3110,60,Female,Outerwear,Winter,Illinois,Jacket,6,2652,No,6,3,Mobile Wallet,13,52,9
3111,19,Female,Accessories,Fall,Texas,Handbag,12,1292,Yes,19,1,Cash,23,62,2
3112,21,Female,Accessories,Spring,Kansas,Belt,17,1917,Yes,13,10,Credit Card,1,66,8
3113,19,Female,Clothing,Fall,Texas,Blouse,15,4558,No,8,8,Credit Card,14,24,10
3114,46,Female,Clothing,Summer,Nebraska,Shirt,2,6522,No,10,8,Cash,19,15,8
3115,21,Female,Accessories,Spring,Arkansas,Handbag,3,7328,No,12,5,Credit Card,11,42,1
3116,26,Female,Accessories,Fall,South Dakota,Scarf,3,4613,No,4,9,Mobile Wallet,25,36,5
3117,50,Female,Outerwear,Spring,Montana,Coat,20,1683,Yes,16,9,Debit Card,21,11,1
3118,43,Female,Clothing,Fall,Florida,Hoodie,6,9518,No,14,3,Mobile Wallet,8,10,8
3119,61,Female,Clothing,Summer,Virginia,Shorts,6,9925,Yes,3,3,Cash,15,95,4
3120,63,Female,Footwear,Winter,Louisiana,Sandals,17,5866,No,12,3,Mobile Wallet,23,72,4
3121,46,Female,Clothing,Fall,Louisiana,Shirt,17,156,No,3,9,Debit Card,21,77,6
3122,63,Female,Clothing,Fall,Louisiana,Hoodie,1,205,No,16,4,Cash,15,1,6
3123,23,Female,Clothing,Fall,Georgia,Socks,2,1565,No,8,8,Debit Card,26,67,10
3124,57,Female,Accessories,Fall,Iowa,Handbag,8,6709,No,18,7,Cash,6,34,8
3125,57,Female,Accessories,Summer,California,Jewelry,20,2775,No,24,7,Credit Card,25,37,4
3126,33,Female,Outerwear,Spring,Oregon,Coat,13,6334,Yes,7,5,Credit Card,15,66,2
3127,57,Female,Accessories,Winter,Maine,Sunglasses,19,1878,Yes,21,9,Debit Card,5,96,8
3128,55,Female,Accessories,Winter,Louisiana,Gloves,15,5170,Yes,1,6,Credit Card,28,16,10
3129,65,Female,Outerwear,Fall,Arkansas,Jacket,18,6996,Yes,19,4,Credit Card,25,85,8
3130,60,Female,Footwear,Summer,Maryland,Sandals,11,5474,No,4,4,Mobile Wallet,18,79,5
3131,52,Female,Clothing,Summer,Vermont,Pants,14,666,No,18,8,Debit Card,7,87,8
3132,34,Female,Outerwear,Fall,North Dakota,Jacket,12,8208,Yes,2,6,Debit Card,8,32,7
3133,33,Female,Clothing,Summer,Michigan,Sweater,3,3185,Yes,1,2,Mobile Wallet,5,44,7
3134,58,Female,Clothing,Spring,Arkansas,T-shirt,15,4870,No,5,5,Credit Card,23,44,8
3135,35,Female,Footwear,Spring,Kentucky,Boots,19,9652,Yes,21,6,Debit Card,18,60,10
3136,68,Female,Footwear,Spring,Indiana,Shoes,1,8344,Yes,3,8,Cash,11,43,6
3137,58,Female,Clothing,Fall,Minnesota,Skirt,11,4145,No,15,1,Mobile Wallet,30,14,6
3138,34,Female,Outerwear,Spring,Louisiana,Coat,3,7041,Yes,20,3,Cash,18,39,3
3139,47,Female,Clothing,Fall,Kentucky,Blouse,13,9441,Yes,20,5,Credit Card,24,12,9
3140,35,Female,Accessories,Winter,Georgia,Sunglasses,18,6338,Yes,1,6,Mobile Wallet,2,5,5
3141,34,Female,Accessories,Summer,Alaska,Gloves,10,9797,Yes,8,10,Debit Card,5,30,6
3142,36,Female,Accessories,Winter,Mississippi,Sunglasses,15,6485,No,9,10,Cash,3,49,3
3143,23,Female,Footwear,Winter,Kansas,Sneakers,7,7614,Yes,6,5,Credit Card,22,67,2
3144,68,Female,Clothing,Summer,Arizona,Hoodie,10,3102,No,16,1,Cash,16,91,8
3145,23,Female,Footwear,Spring,Maine,Boots,1,730,Yes,12,8,Debit Card,11,14,5
3146,57,Female,Accessories,Spring,Texas,Handbag,14,1056,Yes,19,7,Debit Card,8,25,6
3147,21,Female,Clothing,Winter,Virginia,Shirt,7,3593,Yes,12,8,Credit Card,27,68,5
3148,45,Female,Clothing,Winter,North Dakota,Sweater,5,3349,Yes,5,,Debit Card,24,100,8
3149,37,Female,Clothing,Fall,West Virginia,Shorts,17,2282,Yes,16,10,Mobile Wallet,7,0,6
3150,18,Female,Accessories,Winter,North Carolina,Belt,3,8012,Yes,24,9,Mobile Wallet,19,13,8
3151,55,Female,Clothing,Spring,Georgia,Blouse,7,7985,Yes,16,3,Debit Card,22,7,10
3152,52,Female,Clothing,Fall,New Mexico,T-shirt,7,1533,No,22,8,Mobile Wallet,13,35,3
3153,49,Female,Accessories,Fall,North Carolina,Belt,20,2192,Yes,2,1,Credit Card,13,65,5
3154,56,Female,Clothing,Fall,Alabama,Socks,11,8991,No,5,2,Credit Card,9,7,3
3155,27,Female,Accessories,Winter,Connecticut,Belt,12,506,Yes,16,2,Cash,8,35,2
3156,22,Female,Accessories,Fall,Montana,Handbag,6,4518,Yes,3,6,Cash,8,93,8
3157,18,Female,Clothing,Winter,Montana,Shirt,9,1048,Yes,22,3,Mobile Wallet,1,43,6
3158,21,Female,Accessories,Fall,Maine,Belt,1,5169,No,14,1,Debit Card,27,91,5
3159,30,Female,Accessories,Winter,Mississippi,Jewelry,8,8116,Yes,12,3,Mobile Wallet,10,16,10
3160,62,Female,Accessories,Winter,Louisiana,Hat,19,403,No,15,9,Cash,16,79,5
3161,28,Female,Accessories,Fall,Nebraska,Backpack,1,7553,Yes,5,9,Debit Card,15,96,4
3162,66,Female,Clothing,Winter,Massachusetts,Dress,3,7965,Yes,10,10,Cash,18,81,6
3163,66,Female,Footwear,Winter,Wisconsin,Shoes,11,5515,Yes,4,3,Cash,10,44,9
3164,49,Female,Clothing,Summer,Nebraska,Pants,6,2299,Yes,17,10,Cash,27,83,1
3165,40,Female,Clothing,Winter,Arizona,Dress,16,4846,No,8,6,Credit Card,19,58,5
3166,49,Female,Outerwear,Spring,Hawaii,Jacket,8,7997,Yes,3,7,Cash,16,47,6
3167,19,Female,Clothing,Winter,Georgia,Shirt,2,2638,No,22,9,Cash,2,75,8
3168,24,Female,Clothing,Fall,Oregon,Dress,4,5301,Yes,17,5,Cash,22,59,10
3169,31,Female,Clothing,Spring,Montana,Jeans,2,7173,No,14,2,Debit Card,28,41,4
3170,35,Female,Clothing,Fall,Georgia,T-shirt,9,5250,No,10,5,Debit Card,26,74,8
3171,65,Female,Accessories,Spring,Rhode Island,Sunglasses,3,1788,No,15,4,Cash,2,47,9
3172,68,Female,Accessories,Spring,Tennessee,Jewelry,6,1252,No,15,6,Credit Card,4,48,3
3173,57,Female,Clothing,Fall,Missouri,Socks,12,4349,Yes,19,7,Debit Card,16,41,8
3174,69,Female,Clothing,Summer,Washington,Skirt,9,2927,No,1,7,Credit Card,13,65,7
3175,45,Female,Clothing,Winter,Oklahoma,Pants,3,8675,No,6,1,Mobile Wallet,22,39,2
3176,35,Female,Clothing,Fall,Connecticut,Socks,12,909,Yes,21,2,Credit Card,18,17,2
3177,36,Female,Footwear,Spring,Arkansas,Sandals,4,2521,No,21,9,Debit Card,13,60,10
3178,55,Female,Accessories,Fall,Missouri,Belt,20,9384,Yes,21,1,Debit Card,28,17,4
3179,66,Female,Footwear,Spring,Washington,Sandals,9,3483,No,16,7,Debit Card,11,67,8
3180,57,Female,Clothing,Spring,Idaho,Shorts,2,7542,Yes,2,9,Debit Card,1,95,3
3181,18,Female,Accessories,Fall,Montana,Handbag,19,1610,No,23,10,Debit Card,7,76,4
3182,31,Female,Outerwear,Summer,Montana,Jacket,19,4646,No,14,2,Cash,16,9,7
3183,50,Female,Accessories,Fall,Georgia,Sunglasses,17,391,Yes,16,3,Credit Card,29,92,8
3184,50,Female,Footwear,Winter,Mississippi,Sneakers,16,7258,Yes,23,8,Debit Card,4,21,6
3185,61,Female,Clothing,Spring,Hawaii,Sweater,16,9711,Yes,17,3,Credit Card,21,44,5
3186,52,Female,Clothing,Fall,Ohio,Skirt,8,7692,No,24,4,Credit Card,27,19,7
3187,38,Female,Accessories,Winter,Virginia,Jewelry,7,8401,No,22,7,Credit Card,25,38,8
3188,67,Female,Clothing,Winter,Texas,Blouse,4,5676,Yes,17,10,Credit Card,5,24,5
3189,42,Female,Clothing,Winter,Vermont,Blouse,5,2430,Yes,8,1,Credit Card,13,75,7
3190,25,Female,Footwear,Summer,Kansas,Boots,1,3546,Yes,7,6,Mobile Wallet,26,67,5
3191,41,Female,Clothing,Fall,California,Jeans,2,7309,Yes,18,9,Debit Card,22,66,7
3192,62,Female,Clothing,Winter,Mississippi,Hoodie,2,5263,Yes,5,4,Mobile Wallet,6,91,9
3193,19,Female,Clothing,Fall,Iowa,Sweater,14,908,No,12,6,Mobile Wallet,10,3,5
3194,63,Female,Accessories,Winter,Virginia,Gloves,15,5308,No,9,9,Credit Card,6,59,10
3195,43,Female,Footwear,Summer,Maryland,Sneakers,12,1564,No,7,7,Mobile Wallet,30,8,1
3196,68,Female,Accessories,Spring,Missouri,Sunglasses,12,1112,Yes,15,3,Mobile Wallet,13,91,8
3197,24,Female,Accessories,Winter,Wisconsin,Belt,17,3462,No,20,9,Credit Card,18,62,9
3198,27,Female,Clothing,Spring,Maine,Sweater,1,711,No,3,4,Credit Card,7,79,5
3199,61,Female,Accessories,Winter,Pennsylvania,Gloves,11,7413,No,14,9,Cash,5,15,8
3200,59,Female,Accessories,Winter,Maine,Handbag,7,1881,Yes,24,5,Credit Card,24,36,1
3201,67,Female,Clothing,Spring,Missouri,Socks,17,5411,No,8,5,Debit Card,1,11,6
3202,46,Female,Clothing,Fall,Vermont,Pants,6,358,No,7,10,Mobile Wallet,29,29,9
3203,65,Female,Accessories,Fall,Wisconsin,Scarf,5,4405,No,20,1,Cash,1,64,4
3204,63,Female,Outerwear,Spring,New Jersey,Coat,7,2681,Yes,23,2,Debit Card,28,39,2
3205,57,Female,Outerwear,Fall,New Mexico,Jacket,15,7001,No,13,7,Credit Card,16,100,10
3206,40,Female,Clothing,Fall,Colorado,Hoodie,18,2380,No,11,8,Cash,15,13,1
3207,36,Female,Footwear,Winter,California,Boots,9,4438,Yes,13,7,Debit Card,21,70,7
3208,67,Female,Clothing,Summer,Arizona,Socks,1,1529,Yes,7,6,Mobile Wallet,18,25,10
3209,61,Female,Accessories,Winter,Indiana,Jewelry,7,2819,Yes,22,7,Debit Card,20,59,4
3210,64,Female,Footwear,Fall,Arkansas,Shoes,17,5326,Yes,1,10,Credit Card,2,78,9
3211,30,Female,Clothing,Summer,Nevada,Socks,19,4499,Yes,6,5,Credit Card,1,72,1
3212,53,Female,Clothing,Winter,Rhode Island,Pants,20,7176,Yes,24,8,Debit Card,3,44,7
3213,27,Female,Footwear,Winter,Wyoming,Sneakers,6,5968,No,1,2,Cash,11,50,1
3214,27,Female,Accessories,Winter,Texas,Sunglasses,17,7593,No,3,1,Debit Card,12,18,7
3215,53,Female,Clothing,Spring,Washington,Skirt,4,7249,Yes,14,1,Credit Card,18,30,5
3216,34,Female,Outerwear,Summer,Rhode Island,Coat,3,822,No,21,8,Credit Card,9,99,5
3217,39,Female,Clothing,Winter,Illinois,Hoodie,15,2197,Yes,14,4,Cash,26,45,5
3218,44,Female,Accessories,Fall,Oregon,Sunglasses,6,5170,No,1,6,Cash,28,86,2
3219,37,Female,Clothing,Fall,Florida,Skirt,12,2851,No,3,3,Cash,20,69,6
3220,57,Female,Outerwear,Summer,Kansas,Coat,13,1119,No,12,4,Debit Card,10,81,6
3221,38,Female,Accessories,Fall,North Dakota,Handbag,18,3216,No,6,1,Debit Card,2,75,6
3222,21,Female,Clothing,Winter,New Hampshire,T-shirt,12,9070,No,6,7,Mobile Wallet,20,6,4
3223,45,Female,Accessories,Fall,Texas,Sunglasses,19,2749,No,10,10,Debit Card,2,76,7
3224,68,Female,Clothing,Spring,Montana,Shirt,20,8941,No,2,4,Cash,9,58,1
3225,37,Female,Clothing,Winter,Delaware,Hoodie,3,8076,Yes,5,2,Cash,18,100,3
3226,53,Female,Clothing,Fall,New Hampshire,Blouse,16,727,Yes,2,2,Debit Card,3,87,4
3227,57,Female,Footwear,Spring,Minnesota,Sneakers,1,7456,Yes,22,6,Cash,16,92,1
3228,28,Female,Accessories,Fall,Alaska,Scarf,14,407,No,11,2,Debit Card,2,56,4
3229,37,Female,Accessories,Spring,Connecticut,Jewelry,9,4877,No,18,8,Mobile Wallet,12,81,9
3230,54,Female,Clothing,Fall,Connecticut,Pants,10,9868,No,24,3,Mobile Wallet,20,99,4
3231,49,Female,Footwear,Summer,Kansas,Sneakers,7,302,No,5,3,Cash,29,97,2
3232,62,Female,Footwear,Winter,Nevada,Shoes,6,9306,No,9,2,Credit Card,1,4,2
3233,45,Female,Clothing,Spring,Massachusetts,T-shirt,17,7319,Yes,10,1,Credit Card,8,6,3
3234,45,Female,Accessories,Fall,Indiana,Belt,9,9929,No,5,3,Credit Card,29,35,4
3235,49,Female,Accessories,Winter,Washington,Jewelry,2,9054,Yes,23,4,Cash,9,54,3
3236,27,Female,Accessories,Summer,Kansas,Belt,7,4795,No,12,5,Credit Card,2,96,10
3237,63,Female,Accessories,Fall,South Carolina,Belt,8,8453,No,16,10,Mobile Wallet,1,37,7
3238,61,Female,Clothing,Summer,Vermont,T-shirt,13,6495,Yes,11,4,Debit Card,19,3,42
3239,25,Female,Footwear,Fall,Wyoming,Sneakers,12,3224,Yes,9,1,Cash,24,31,2
3240,33,Female,Accessories,Fall,Colorado,Sunglasses,8,1334,Yes,23,5,Credit Card,8,81,8
3241,56,Female,Footwear,Fall,West Virginia,Sandals,16,9922,No,,1,Credit Card,23,73,4
3242,50,Female,Accessories,Summer,Connecticut,Handbag,4,4225,Yes,13,2,Cash,28,58,6
3243,45,Female,Clothing,Fall,Oregon,Socks,2,1584,No,16,4,Debit Card,8,72,9
3244,45,Female,Clothing,Summer,Idaho,Hoodie,5,6437,No,10,4,Credit Card,9,20,9
3245,65,Female,Clothing,Fall,Arkansas,Sweater,16,7503,No,18,2,Mobile Wallet,27,54,2
3246,63,Female,Clothing,Fall,Kansas,Pants,4,5356,No,9,3,Mobile Wallet,1,75,9
3247,70,Female,Footwear,Summer,Michigan,Sneakers,9,3011,Yes,18,5,Mobile Wallet,12,91,8
3248,53,Female,Accessories,Summer,Arkansas,Gloves,7,3274,Yes,21,10,Credit Card,17,1,1
3249,22,Female,Clothing,Summer,Pennsylvania,T-shirt,18,9367,Yes,15,3,Mobile Wallet,25,5,10
3250,26,Female,Accessories,Summer,Virginia,Backpack,9,5460,No,13,3,Cash,10,29,9
3251,23,Female,Outerwear,Spring,Minnesota,Coat,12,8435,Yes,10,9,Debit Card,27,94,9
3252,25,Female,Outerwear,Winter,Nevada,Coat,12,6233,Yes,8,7,Credit Card,21,56,7
3253,69,Female,Footwear,Spring,Montana,Sandals,16,3276,No,15,6,Cash,30,100,1
3254,36,Female,Accessories,Fall,Nebraska,Backpack,13,6145,Yes,12,8,Credit Card,14,53,5
3255,21,Female,Clothing,Winter,Indiana,Sweater,1,1490,No,22,6,Mobile Wallet,5,90,4
3256,57,Female,Clothing,Fall,New Jersey,Shorts,1,8093,No,14,6,Mobile Wallet,12,63,7
3257,60,Female,Accessories,Winter,Wisconsin,Sunglasses,17,5475,Yes,23,7,Cash,9,41,5
3258,44,Female,Clothing,Fall,Minnesota,Shirt,6,6380,No,2,4,Mobile Wallet,9,27,6
3259,31,Female,Footwear,Spring,New Jersey,Shoes,4,7199,Yes,17,1,Credit Card,28,28,6
3260,57,Female,Accessories,Fall,Oklahoma,Hat,13,1761,Yes,23,4,Credit Card,9,51,8
3261,39,Female,Accessories,Summer,Wisconsin,Scarf,12,3785,Yes,16,8,Debit Card,12,29,6
3262,48,Female,Accessories,Winter,Rhode Island,Belt,13,3400,Yes,8,3,Cash,16,35,10
3263,42,Female,Clothing,Spring,Indiana,T-shirt,19,7222,Yes,10,3,Debit Card,22,98,6
3264,56,Female,Clothing,Fall,Vermont,Shorts,5,4659,Yes,8,4,Credit Card,7,96,5
3265,28,Female,Clothing,Winter,Maine,Pants,9,219,No,7,2,Mobile Wallet,24,38,6
3266,40,Female,Accessories,Winter,Alabama,Sunglasses,6,1704,Yes,24,5,Credit Card,14,2,9
3267,49,Female,Outerwear,Winter,Alabama,Coat,17,3955,No,3,4,Credit Card,9,52,9
3268,37,Female,Clothing,Winter,Idaho,Hoodie,14,3197,Yes,15,1,Credit Card,20,89,7
3269,22,Female,Clothing,Fall,Arkansas,Dress,18,4307,No,23,6,Cash,23,83,4
3270,27,Female,Clothing,Winter,Ohio,Blouse,8,6167,No,11,3,Cash,18,96,9
3271,59,Female,Clothing,Winter,Illinois,Socks,4,5323,Yes,10,1,Mobile Wallet,6,83,3
3272,35,Female,Clothing,Spring,Nevada,Socks,13,3548,Yes,23,5,Debit Card,3,93,6
3273,58,Female,Footwear,Winter,Texas,Shoes,18,9540,No,11,10,Credit Card,18,9,3
3274,58,Female,Accessories,Summer,Nevada,Belt,8,4050,No,20,7,Debit Card,16,66,7
3275,46,Female,Clothing,Spring,Oklahoma,Sweater,7,7090,Yes,2,6,Mobile Wallet,27,67,8
3276,43,Female,Clothing,Summer,Alabama,Pants,4,2481,No,11,6,Mobile Wallet,29,87,4
3277,39,Female,Accessories,Summer,South Dakota,Scarf,19,5989,No,7,3,Credit Card,1,74,1
3278,59,Female,Clothing,Spring,Texas,Skirt,10,4389,No,1,7,Credit Card,28,46,1
3279,59,Female,Clothing,Summer,Montana,Dress,17,368,Yes,8,9,Credit Card,10,36,10
3280,59,Female,Accessories,Fall,Wyoming,Hat,11,7513,No,19,10,Credit Card,6,93,4
3281,45,Female,Accessories,Winter,New York,Handbag,8,3152,Yes,17,2,Cash,27,82,9
3282,27,Female,Clothing,Winter,Oregon,Pants,9,3183,Yes,24,5,Credit Card,10,22,6
3283,24,Female,Clothing,Fall,California,T-shirt,12,2803,Yes,11,7,Debit Card,6,78,4
3284,47,Female,Outerwear,Spring,North Carolina,Jacket,20,1267,Yes,8,8,Mobile Wallet,7,1,9
3285,70,Female,Accessories,Spring,Kentucky,Scarf,5,7385,Yes,24,3,Debit Card,17,54,1
3286,58,Female,Accessories,Fall,Hawaii,Hat,1,5025,No,7,7,Credit Card,20,14,8
3287,45,Female,Outerwear,Winter,Illinois,Jacket,5,1302,No,22,8,Mobile Wallet,14,14,4
3288,24,Female,Clothing,Spring,West Virginia,Skirt,,6502,No,12,8,Cash,11,42,59
3289,67,Female,Accessories,Spring,South Carolina,Handbag,5,3410,No,9,5,Debit Card,30,42,3
3290,31,Female,Accessories,Summer,Montana,Backpack,14,8758,Yes,23,5,Credit Card,3,34,8
3291,52,Female,Outerwear,Spring,North Dakota,Coat,3,7671,No,12,1,Credit Card,27,17,4
3292,29,Female,Accessories,Fall,New Mexico,Belt,1,112,Yes,13,5,Mobile Wallet,4,53,3
3293,62,Female,Accessories,Spring,Missouri,Handbag,1,6035,No,7,5,Debit Card,25,1,2
3294,19,Female,Outerwear,Spring,West Virginia,Coat,15,1493,No,15,8,Cash,15,9,5
3295,62,Female,Clothing,Spring,South Carolina,Sweater,11,3194,Yes,10,4,Debit Card,18,61,3
3296,70,Female,Clothing,Summer,West Virginia,Blouse,9,6133,No,4,2,Cash,25,68,10
3297,20,Female,Clothing,Spring,Alaska,Blouse,7,4136,No,13,1,Debit Card,14,20,8
3298,67,Female,Accessories,Fall,West Virginia,Belt,14,3580,Yes,5,8,Debit Card,27,10,6
3299,65,Female,Outerwear,Fall,New Mexico,Jacket,3,1647,No,21,7,Debit Card,10,93,6
3300,45,Female,Clothing,Spring,South Dakota,Shorts,2,7211,No,15,10,Debit Card,20,12,9
3301,26,Female,Accessories,Spring,Oklahoma,Hat,7,2695,Yes,24,8,Credit Card,15,3,10
3302,36,Female,Clothing,Summer,Oklahoma,Pants,19,3327,No,4,4,Debit Card,4,80,10
3303,36,Female,Clothing,Winter,Alabama,Blouse,18,7463,Yes,15,9,Cash,7,38,10
3304,20,Female,Accessories,Summer,Mississippi,Belt,2,7951,Yes,13,9,Mobile Wallet,29,52,8
3305,30,Female,Accessories,Fall,Mississippi,Handbag,16,9241,No,14,6,Cash,18,38,2
3306,34,Female,Clothing,Summer,Nebraska,Hoodie,2,9922,Yes,23,9,Credit Card,29,32,3
3307,63,Female,Outerwear,Summer,Colorado,Jacket,8,2828,No,12,7,Cash,1,35,3
3308,18,Female,Accessories,Winter,Pennsylvania,Scarf,9,1606,Yes,8,2,Cash,9,27,6
3309,55,Female,Clothing,Fall,Utah,Jeans,3,1237,No,5,1,Debit Card,21,13,4
3310,48,Female,Accessories,Summer,Massachusetts,Handbag,1,2114,No,15,9,Cash,12,34,2
3311,45,Female,Outerwear,Winter,Iowa,Jacket,3,7062,No,3,9,Cash,4,18,2
3312,29,Female,Accessories,Summer,Florida,Hat,1,2813,Yes,15,10,Debit Card,17,88,6
3313,55,Female,Footwear,Summer,Louisiana,Sneakers,11,3289,Yes,5,6,Debit Card,21,21,3
3314,55,Female,Accessories,Fall,Kansas,Hat,16,3810,Yes,16,10,Mobile Wallet,11,43,10
3315,55,Female,Clothing,Spring,Kansas,Socks,16,8559,Yes,12,10,Debit Card,20,41,9
3316,48,Female,Accessories,Summer,Kentucky,Scarf,3,9923,Yes,13,2,Mobile Wallet,11,65,7
3317,42,Female,Clothing,Summer,New Mexico,Socks,8,9772,No,16,6,Debit Card,19,26,10
3318,21,Female,Accessories,Summer,North Carolina,Hat,16,9550,Yes,22,3,Debit Card,13,16,5
3319,45,Female,Outerwear,Summer,North Dakota,Jacket,16,2816,Yes,20,2,Cash,19,53,4
3320,23,Female,Clothing,Summer,North Dakota,Shorts,7,7780,No,7,5,Debit Card,19,75,9
3321,66,Female,Clothing,Fall,Illinois,Blouse,3,3795,Yes,13,10,Credit Card,28,39,10
3322,32,Female,Outerwear,Winter,Maine,Coat,6,7110,Yes,12,4,Debit Card,5,80,3
3323,52,Female,Clothing,Winter,Indiana,Sweater,18,2318,No,12,2,Mobile Wallet,5,63,9
3324,54,Female,Accessories,Winter,North Dakota,Handbag,18,4635,No,8,10,Credit Card,2,100,8
3325,37,Female,Clothing,Fall,Missouri,T-shirt,6,3657,No,9,1,Cash,17,19,5
3326,29,Female,Footwear,Fall,Alaska,Sandals,11,9039,Yes,3,7,Credit Card,18,75,9
3327,47,Female,Accessories,Summer,North Dakota,Gloves,16,5918,No,5,8,Cash,11,89,10
3328,47,Female,Clothing,Spring,Connecticut,Shorts,20,2717,Yes,22,4,Credit Card,29,52,5
3329,42,Female,Footwear,Spring,Wisconsin,Sandals,19,710,No,13,7,Cash,26,9,5
3330,34,Female,Accessories,Winter,New Jersey,Backpack,10,2992,Yes,2,5,Debit Card,18,95,2
3331,38,Female,Footwear,Spring,Missouri,Sneakers,17,7415,No,24,8,Mobile Wallet,30,27,2
3332,55,Female,Accessories,Summer,California,Sunglasses,10,8394,Yes,22,2,Cash,29,13,7
3333,27,Female,Clothing,Summer,Washington,T-shirt,7,3261,Yes,14,1,Credit Card,15,23,3
3334,55,Female,Clothing,Spring,Minnesota,Jeans,20,6780,Yes,23,6,Mobile Wallet,22,69,7
3335,66,Female,Clothing,Summer,California,Shirt,13,9918,No,22,8,Mobile Wallet,28,20,3
3336,44,Female,Accessories,Winter,Texas,Hat,14,1073,No,14,5,Credit Card,1,2,9
3337,39,Female,Clothing,Fall,Montana,Blouse,11,2442,Yes,22,6,Cash,7,100,3
3338,23,Female,Outerwear,Winter,Arizona,Jacket,3,8358,No,18,6,Debit Card,17,3,3
3339,29,Female,Clothing,Winter,Minnesota,Skirt,9,6592,No,15,2,Mobile Wallet,11,99,5
3340,20,Female,Accessories,Fall,Nebraska,Gloves,15,6533,Yes,24,9,Credit Card,23,6,5
3341,42,Female,Clothing,Fall,Virginia,T-shirt,12,4184,No,7,4,Mobile Wallet,11,28,5
3342,55,Female,Outerwear,Summer,Connecticut,Jacket,7,6515,No,14,2,Debit Card,23,63,9
3343,66,Female,Outerwear,Spring,New Jersey,Jacket,6,7913,Yes,2,8,Mobile Wallet,26,41,1
3344,24,Female,Clothing,Winter,Kentucky,Shorts,13,2013,Yes,21,9,Credit Card,10,66,10
3345,62,Female,Accessories,Fall,Washington,Hat,3,6018,Yes,15,5,Mobile Wallet,11,99,6
3346,28,Female,Accessories,Summer,Florida,Handbag,6,7515,Yes,12,7,Mobile Wallet,21,48,1
3347,30,Female,Clothing,Summer,Oklahoma,Jeans,19,4881,Yes,14,7,Credit Card,30,17,2
3348,22,Female,Footwear,Summer,Iowa,Shoes,9,5168,Yes,17,3,Mobile Wallet,8,44,6
3349,28,Female,Clothing,Winter,New Hampshire,T-shirt,1,4614,No,4,10,Debit Card,9,22,9
3350,35,Female,Accessories,Fall,Georgia,Jewelry,19,7981,No,16,8,Cash,14,0,6
3351,45,Female,Accessories,Fall,Mississippi,Handbag,14,4743,Yes,22,2,Cash,1,68,2
3352,43,Female,Clothing,Spring,New Hampshire,Shirt,5,5747,No,16,6,Debit Card,16,92,10
3353,55,Female,Accessories,Summer,Washington,Belt,4,799,No,7,8,Credit Card,21,93,5
3354,31,Female,Clothing,Fall,Ohio,Dress,5,1137,Yes,3,1,Credit Card,11,52,2
3355,42,Female,Clothing,Fall,Maryland,Skirt,3,1713,Yes,4,4,Credit Card,10,14,9
3356,40,Female,Clothing,Spring,Delaware,Blouse,3,2571,No,20,5,Mobile Wallet,7,100,7
3357,39,Female,Clothing,Summer,Tennessee,Jeans,18,4757,Yes,20,2,Mobile Wallet,16,50,3
3358,41,Female,Clothing,Winter,Arkansas,Hoodie,19,4336,No,3,8,Debit Card,7,15,5
3359,56,Female,Clothing,Fall,Tennessee,T-shirt,17,2630,No,6,4,Mobile Wallet,18,83,5
3360,43,Female,Accessories,Fall,New Hampshire,Sunglasses,13,5647,No,10,7,Cash,5,28,3
3361,22,Female,Outerwear,Spring,Minnesota,Jacket,3,8137,Yes,12,4,Mobile Wallet,15,5,2
3362,47,Female,Footwear,Spring,Florida,Shoes,4,5273,Yes,2,2,Mobile Wallet,30,94,3
